session_date,state_type,direction,failure_count_at_start,start_time,end_time,duration_bars,duration_minutes,max_extension_points,max_extension_atr,max_extension_ib,max_extension_or,max_retracement_points,acceptance_achieved,time_in_acceptance_min,terminal_outcome,phase,avg_atr_during_episode,ib_range,or_range,reference_boundary,max_extension,max_retracement,atr_at_start,extension_atr,extension_ib,failure_count
2025-10-28,discovery,up,0,2025-10-28 06:30:00,2025-10-28 07:25:00,12,60,43.5,1.8518002412167072,,1.144736842105263,43.75,True,35,A,pre_ib,23.490654678508278,48.0,38.0,26013.0,43.5,43.75,23.490654678508278,1.8518002412167072,,0
2025-10-28,discovery,up,0,2025-10-28 06:30:00,2025-10-28 07:25:00,12,60,43.5,1.8518002412167072,0.90625,1.144736842105263,43.75,True,35,R,post_ib,23.490654678508278,48.0,38.0,26013.0,43.5,43.75,23.490654678508278,1.8518002412167072,0.90625,0
2025-10-29,balance,,0,2025-10-29 06:30:00,2025-10-29 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,23.545019173351562,71.5,36.5,,0.0,0.0,23.545019173351562,0.0,,0
2025-10-30,balance,,0,2025-10-30 06:30:00,2025-10-30 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,60.81369471499835,119.75,83.0,,0.0,0.0,60.81369471499835,0.0,,0
2025-10-30,discovery,down,0,2025-10-30 06:30:00,2025-10-30 07:25:00,12,60,148.5,2.838049695370092,,1.7891566265060241,98.75,True,35,A,pre_ib,52.32466515377035,119.75,83.0,26127.25,148.5,98.75,52.32466515377035,2.838049695370092,,0
2025-10-30,discovery,down,0,2025-10-30 06:30:00,2025-10-30 07:25:00,12,60,148.5,2.838049695370092,1.2400835073068894,1.7891566265060241,98.75,True,35,R,post_ib,52.32466515377035,119.75,83.0,26127.25,148.5,98.75,52.32466515377035,2.838049695370092,1.2400835073068894,0
2025-10-31,balance,,0,2025-10-31 06:30:00,2025-10-31 06:45:00,4,20,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,35.095632548222056,82.5,67.25,,0.0,0.0,35.095632548222056,0.0,,0
2025-10-31,discovery,up,0,2025-10-31 06:45:00,2025-10-31 06:50:00,2,10,13.25,0.429294539993339,,0.1970260223048327,28.25,False,0,R,pre_ib,30.86459007888987,82.5,67.25,26168.25,13.25,28.25,30.86459007888987,0.429294539993339,,0
2025-10-31,balance,,0,2025-10-31 06:50:00,2025-10-31 07:10:00,5,25,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,26.0393966238571,82.5,67.25,,0.0,0.0,26.0393966238571,0.0,,0
2025-10-31,discovery,up,0,2025-10-31 07:10:00,2025-10-31 07:20:00,3,15,14.75,0.6497536982530522,,0.21933085501858737,27.0,False,0,R,pre_ib,22.700909651853163,82.5,67.25,26168.25,14.75,27.0,22.700909651853163,0.6497536982530522,,0
2025-10-31,balance,,0,2025-10-31 07:20:00,2025-10-31 07:25:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,22.845972081312404,82.5,67.25,,0.0,0.0,22.845972081312404,0.0,,0
2025-11-03,balance,,0,2025-11-03 06:30:00,2025-11-03 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,34.44569208423442,231.75,110.75,,0.0,0.0,34.44569208423442,0.0,,0
2025-11-03,discovery,down,0,2025-11-03 07:25:00,2025-11-03 07:25:00,1,5,44.0,1.0894585605942364,0.18985976267529667,0.3972911963882618,0.0,False,0,R,post_ib,40.38703406580288,231.75,110.75,26078.0,44.0,0.0,40.38703406580288,1.0894585605942364,0.18985976267529667,0
2025-11-04,balance,,0,2025-11-04 06:30:00,2025-11-04 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,40.20322075838173,230.75,119.0,,0.0,0.0,40.20322075838173,0.0,,0
2025-11-04,discovery,down,0,2025-11-04 06:30:00,2025-11-04 07:25:00,12,60,259.5,5.407594739720659,,2.180672268907563,230.75,True,35,A,pre_ib,47.98806354586495,230.75,119.0,25922.5,259.5,230.75,47.98806354586495,5.407594739720659,,0
2025-11-04,discovery,down,0,2025-11-04 06:30:00,2025-11-04 07:25:00,12,60,259.5,5.407594739720659,1.124593716143012,2.180672268907563,230.75,True,35,R,post_ib,47.98806354586495,230.75,119.0,25922.5,259.5,230.75,47.98806354586495,5.407594739720659,1.124593716143012,0
2025-11-05,balance,,0,2025-11-05 06:30:00,2025-11-05 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,50.95331261521605,230.25,89.5,,0.0,0.0,50.95331261521605,0.0,,0
2025-11-06,balance,,0,2025-11-06 06:30:00,2025-11-06 06:40:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,38.062889153589566,280.5,99.0,,0.0,0.0,38.062889153589566,0.0,,0
2025-11-06,discovery,down,0,2025-11-06 06:40:00,2025-11-06 07:25:00,10,50,233.0,3.809722547878601,,2.3535353535353534,139.75,True,25,A,pre_ib,61.15930939111125,280.5,99.0,25637.25,233.0,139.75,61.15930939111125,3.809722547878601,,0
2025-11-06,discovery,down,0,2025-11-06 06:40:00,2025-11-06 07:25:00,10,50,233.0,3.809722547878601,0.8306595365418895,2.3535353535353534,139.75,True,25,R,post_ib,61.15930939111125,280.5,99.0,25637.25,233.0,139.75,61.15930939111125,3.809722547878601,0.8306595365418895,0
2025-11-07,balance,,0,2025-11-07 06:30:00,2025-11-07 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,36.76396686304048,229.75,194.0,,0.0,0.0,36.76396686304048,0.0,,0
2025-11-07,discovery,down,0,2025-11-07 06:30:00,2025-11-07 07:25:00,12,60,330.75,5.007266966782818,,1.7048969072164948,163.25,True,35,A,pre_ib,66.05399755877362,229.75,194.0,25212.5,330.75,163.25,66.05399755877362,5.007266966782818,,0
2025-11-07,discovery,down,0,2025-11-07 06:30:00,2025-11-07 07:25:00,12,60,330.75,5.007266966782818,1.439608269858542,1.7048969072164948,163.25,True,35,R,post_ib,66.05399755877362,229.75,194.0,25212.5,330.75,163.25,66.05399755877362,5.007266966782818,1.439608269858542,0
2025-11-10,balance,,0,2025-11-10 06:30:00,2025-11-10 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,28.629306705159923,142.5,115.75,,0.0,0.0,28.629306705159923,0.0,,0
2025-11-10,discovery,up,0,2025-11-10 06:30:00,2025-11-10 07:25:00,12,60,100.5,3.0220161686882894,,0.8682505399568035,59.0,True,35,A,pre_ib,33.25594384348452,142.5,115.75,25566.0,100.5,59.0,33.25594384348452,3.0220161686882894,,0
2025-11-10,discovery,up,0,2025-11-10 06:30:00,2025-11-10 07:25:00,12,60,100.5,3.0220161686882894,0.7052631578947368,0.8682505399568035,59.0,True,35,R,post_ib,33.25594384348452,142.5,115.75,25566.0,100.5,59.0,33.25594384348452,3.0220161686882894,0.7052631578947368,0
2025-11-11,balance,,0,2025-11-11 06:30:00,2025-11-11 06:50:00,5,25,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,28.491849923163688,113.0,62.25,,0.0,0.0,28.491849923163688,0.0,,0
2025-11-11,discovery,down,0,2025-11-11 06:50:00,2025-11-11 06:55:00,2,10,20.25,0.5644690210895031,,0.3253012048192771,75.0,False,0,R,pre_ib,35.87442223297694,113.0,62.25,25580.75,20.25,75.0,35.87442223297694,0.5644690210895031,,0
2025-11-11,balance,,0,2025-11-11 06:55:00,2025-11-11 07:10:00,4,20,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,41.468120984832865,113.0,62.25,,0.0,0.0,41.468120984832865,0.0,,0
2025-11-11,discovery,down,0,2025-11-11 07:10:00,2025-11-11 07:25:00,4,20,47.75,1.130333274872426,,0.7670682730923695,46.75,False,0,A*,pre_ib,42.24417794423442,113.0,62.25,25580.75,47.75,46.75,42.24417794423442,1.130333274872426,,0
2025-11-11,discovery,down,0,2025-11-11 07:10:00,2025-11-11 07:25:00,4,20,47.75,1.130333274872426,0.4225663716814159,0.7670682730923695,46.75,False,0,R,post_ib,42.24417794423442,113.0,62.25,25580.75,47.75,46.75,42.24417794423442,1.130333274872426,0.4225663716814159,0
2025-11-12,balance,,0,2025-11-12 06:30:00,2025-11-12 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,30.304009762150628,219.0,143.25,,0.0,0.0,30.304009762150628,0.0,,0
2025-11-12,discovery,up,0,2025-11-12 06:30:00,2025-11-12 06:40:00,3,15,103.0,3.1805900813270425,,0.7190226876090751,143.25,False,0,R,pre_ib,32.38392793988251,219.0,143.25,25677.5,103.0,143.25,32.38392793988251,3.1805900813270425,,0
2025-11-12,balance,,0,2025-11-12 06:40:00,2025-11-12 07:25:00,10,50,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,46.90563822364739,219.0,143.25,,0.0,0.0,46.90563822364739,0.0,,0
2025-11-13,balance,,0,2025-11-13 06:30:00,2025-11-13 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,41.65162050583712,220.75,217.5,,0.0,0.0,41.65162050583712,0.0,,0
2025-11-13,discovery,down,0,2025-11-13 06:30:00,2025-11-13 07:25:00,12,60,244.25,3.8129733007675646,,1.1229885057471265,216.25,True,35,A,pre_ib,64.05762137144565,220.75,217.5,25525.0,244.25,216.25,64.05762137144565,3.8129733007675646,,0
2025-11-13,discovery,down,0,2025-11-13 06:30:00,2025-11-13 07:25:00,12,60,244.25,3.8129733007675646,1.1064552661381652,1.1229885057471265,216.25,True,35,R,post_ib,64.05762137144565,220.75,217.5,25525.0,244.25,216.25,64.05762137144565,3.8129733007675646,1.1064552661381652,0
2025-11-14,balance,,0,2025-11-14 06:30:00,2025-11-14 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,53.330834700283404,402.25,218.75,,0.0,0.0,53.330834700283404,0.0,,0
2025-11-14,discovery,down,0,2025-11-14 06:30:00,2025-11-14 06:50:00,5,25,291.75,3.940653326748201,,1.3337142857142856,328.75,False,0,R,pre_ib,74.03594678569455,402.25,218.75,24917.75,291.75,328.75,74.03594678569455,3.940653326748201,,0
2025-11-14,balance,,0,2025-11-14 06:50:00,2025-11-14 07:00:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,77.42730271316535,402.25,218.75,,0.0,0.0,77.42730271316535,0.0,,0
2025-11-14,discovery,down,0,2025-11-14 07:00:00,2025-11-14 07:05:00,2,10,21.5,0.2879516246899754,,0.09828571428571428,88.25,False,0,R,pre_ib,74.66531929850399,402.25,218.75,24917.75,21.5,88.25,74.66531929850399,0.2879516246899754,,0
2025-11-14,balance,,0,2025-11-14 07:05:00,2025-11-14 07:10:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,79.5822554388032,402.25,218.75,,0.0,0.0,79.5822554388032,0.0,,0
2025-11-14,discovery,down,0,2025-11-14 07:10:00,2025-11-14 07:15:00,2,10,55.25,0.6541108608920512,,0.25257142857142856,124.0,False,0,R,pre_ib,84.46580435104255,402.25,218.75,24917.75,55.25,124.0,84.46580435104255,0.6541108608920512,,0
2025-11-14,balance,,0,2025-11-14 07:15:00,2025-11-14 07:25:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,84.70268521971668,402.25,218.75,,0.0,0.0,84.70268521971668,0.0,,0
2025-11-17,balance,,0,2025-11-17 06:30:00,2025-11-17 07:15:00,10,50,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,66.12797298984371,299.5,244.0,,0.0,0.0,66.12797298984371,0.0,,0
2025-11-17,discovery,down,0,2025-11-17 07:15:00,2025-11-17 07:20:00,2,10,23.25,0.30642323886378264,,0.09528688524590163,71.25,False,0,R,pre_ib,75.87544628211293,299.5,244.0,25079.25,23.25,71.25,75.87544628211293,0.30642323886378264,,0
2025-11-17,balance,,0,2025-11-17 07:20:00,2025-11-17 07:25:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,76.12535702569035,299.5,244.0,,0.0,0.0,76.12535702569035,0.0,,0
2025-11-18,balance,,0,2025-11-18 06:30:00,2025-11-18 06:40:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,64.21193333087689,402.0,185.25,,0.0,0.0,64.21193333087689,0.0,,0
2025-11-18,discovery,down,0,2025-11-18 06:40:00,2025-11-18 07:25:00,10,50,249.25,2.7789216834816526,,1.3454790823211875,180.25,True,25,A,pre_ib,89.69306385335764,402.0,185.25,24679.25,249.25,180.25,89.69306385335764,2.7789216834816526,,0
2025-11-18,discovery,down,0,2025-11-18 06:40:00,2025-11-18 07:25:00,10,50,249.25,2.7789216834816526,0.6200248756218906,1.3454790823211875,180.25,True,25,R,post_ib,89.69306385335764,402.0,185.25,24679.25,249.25,180.25,89.69306385335764,2.7789216834816526,0.6200248756218906,0
2025-11-19,balance,,0,2025-11-19 06:30:00,2025-11-19 06:40:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,46.04968546154506,415.25,185.75,,0.0,0.0,46.04968546154506,0.0,,0
2025-11-19,discovery,up,0,2025-11-19 06:40:00,2025-11-19 07:25:00,10,50,267.5,4.556830800406819,,1.440107671601615,102.5,True,25,A,pre_ib,58.70307933665619,415.25,185.75,24720.5,267.5,102.5,58.70307933665619,4.556830800406819,,0
2025-11-19,discovery,up,0,2025-11-19 06:40:00,2025-11-19 07:25:00,10,50,267.5,4.556830800406819,0.6441902468392534,1.440107671601615,102.5,True,25,R,post_ib,58.70307933665619,415.25,185.75,24720.5,267.5,102.5,58.70307933665619,4.556830800406819,0.6441902468392534,0
2025-11-20,balance,,0,2025-11-20 06:30:00,2025-11-20 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,43.651276852781265,155.25,97.25,,0.0,0.0,43.651276852781265,0.0,,0
2025-11-20,discovery,up,0,2025-11-20 06:30:00,2025-11-20 07:25:00,12,60,363.0,6.124711346585474,,3.7326478149100257,144.25,True,35,A,pre_ib,59.26809925538328,155.25,97.25,24937.25,363.0,144.25,59.26809925538328,6.124711346585474,,0
2025-11-20,discovery,up,0,2025-11-20 06:30:00,2025-11-20 07:25:00,12,60,363.0,6.124711346585474,2.3381642512077296,3.7326478149100257,144.25,True,35,R,post_ib,59.26809925538328,155.25,97.25,24937.25,363.0,144.25,59.26809925538328,6.124711346585474,2.3381642512077296,0
2025-11-21,balance,,0,2025-11-21 06:30:00,2025-11-21 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,92.99226322323459,271.25,127.25,,0.0,0.0,92.99226322323459,0.0,,0
2025-11-24,balance,,0,2025-11-24 06:30:00,2025-11-24 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,53.051035069422504,256.0,208.75,,0.0,0.0,53.051035069422504,0.0,,0
2025-11-24,discovery,up,0,2025-11-24 06:30:00,2025-11-24 07:25:00,12,60,247.0,3.736829720598176,,1.1832335329341317,143.0,True,35,A,pre_ib,66.09881061437856,256.0,208.75,24522.5,247.0,143.0,66.09881061437856,3.736829720598176,,0
2025-11-24,discovery,up,0,2025-11-24 06:30:00,2025-11-24 07:25:00,12,60,247.0,3.736829720598176,0.96484375,1.1832335329341317,143.0,True,35,R,post_ib,66.09881061437856,256.0,208.75,24522.5,247.0,143.0,66.09881061437856,3.736829720598176,0.96484375,0
2025-11-25,balance,,0,2025-11-25 06:30:00,2025-11-25 06:40:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,38.81529507095332,280.0,162.5,,0.0,0.0,38.81529507095332,0.0,,0
2025-11-25,discovery,down,0,2025-11-25 06:40:00,2025-11-25 06:55:00,4,20,172.0,2.5230727496541197,,1.0584615384615386,223.75,False,0,R,pre_ib,68.17084446874509,280.0,162.5,24774.0,172.0,223.75,68.17084446874509,2.5230727496541197,,0
2025-11-25,balance,,0,2025-11-25 06:55:00,2025-11-25 07:00:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,89.99021020487498,280.0,162.5,,0.0,0.0,89.99021020487498,0.0,,0
2025-11-25,discovery,down,0,2025-11-25 07:00:00,2025-11-25 07:25:00,6,30,120.0,1.2502773711316701,,0.7384615384615385,139.75,False,0,R,pre_ib,95.97870262290981,280.0,162.5,24774.0,120.0,139.75,95.97870262290981,1.2502773711316701,,0
2025-11-26,balance,,0,2025-11-26 06:30:00,2025-11-26 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,33.43064407609639,146.75,81.75,,0.0,0.0,33.43064407609639,0.0,,0
2025-11-26,discovery,up,0,2025-11-26 06:30:00,2025-11-26 07:25:00,12,60,247.0,5.142767787884693,,3.021406727828746,146.75,True,35,A,pre_ib,48.0286122546465,146.75,81.75,25034.5,247.0,146.75,48.0286122546465,5.142767787884693,,0
2025-11-26,discovery,up,0,2025-11-26 06:30:00,2025-11-26 07:25:00,12,60,247.0,5.142767787884693,1.6831345826235093,3.021406727828746,146.75,True,35,R,post_ib,48.0286122546465,146.75,81.75,25034.5,247.0,146.75,48.0286122546465,5.142767787884693,1.6831345826235093,0
2025-11-27,balance,,0,2025-11-27 06:30:00,2025-11-27 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,10.38581943701805,31.0,31.0,,0.0,0.0,10.38581943701805,0.0,,0
2025-11-28,balance,,0,2025-11-28 06:30:00,2025-11-28 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,25.4666056225878,92.0,92.0,,0.0,0.0,25.4666056225878,0.0,,0
2025-11-28,discovery,up,0,2025-11-28 06:30:00,2025-11-28 07:25:00,12,60,80.75,2.407267565394289,,0.8777173913043478,92.0,True,35,A,pre_ib,33.544256218470615,92.0,92.0,25340.75,80.75,92.0,33.544256218470615,2.407267565394289,,0
2025-11-28,discovery,up,0,2025-11-28 06:30:00,2025-11-28 07:25:00,12,60,80.75,2.407267565394289,0.8777173913043478,0.8777173913043478,92.0,True,35,R,post_ib,33.544256218470615,92.0,92.0,25340.75,80.75,92.0,33.544256218470615,2.407267565394289,0.8777173913043478,0
2025-12-01,balance,,0,2025-12-01 06:30:00,2025-12-01 06:50:00,5,25,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,43.79025709960065,180.75,110.75,,0.0,0.0,43.79025709960065,0.0,,0
2025-12-01,discovery,up,0,2025-12-01 06:50:00,2025-12-01 07:25:00,8,40,61.0,1.2489847381172574,,0.5507900677200903,81.75,True,10,R,pre_ib,48.83966804266362,180.75,110.75,25328.75,61.0,81.75,48.83966804266362,1.2489847381172574,,0
2025-12-02,balance,,0,2025-12-02 06:30:00,2025-12-02 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,24.453460936915832,183.0,141.75,,0.0,0.0,24.453460936915832,0.0,,0
2025-12-02,discovery,up,0,2025-12-02 06:30:00,2025-12-02 07:25:00,12,60,194.25,5.150753875264908,,1.3703703703703705,88.25,True,35,A,pre_ib,37.71292605007448,183.0,141.75,25460.0,194.25,88.25,37.71292605007448,5.150753875264908,,0
2025-12-02,discovery,up,0,2025-12-02 06:30:00,2025-12-02 07:25:00,12,60,194.25,5.150753875264908,1.0614754098360655,1.3703703703703705,88.25,True,35,R,post_ib,37.71292605007448,183.0,141.75,25460.0,194.25,88.25,37.71292605007448,5.150753875264908,1.0614754098360655,0
2025-12-03,balance,,0,2025-12-03 06:30:00,2025-12-03 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,54.48739749326076,144.25,86.5,,0.0,0.0,54.48739749326076,0.0,,0
2025-12-03,discovery,down,0,2025-12-03 06:30:00,2025-12-03 07:00:00,7,35,109.5,1.970169793318999,,1.2658959537572254,143.75,True,5,R,pre_ib,55.57896602177291,144.25,86.5,25539.5,109.5,143.75,55.57896602177291,1.970169793318999,,0
2025-12-03,balance,,0,2025-12-03 07:00:00,2025-12-03 07:05:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,58.08645069562601,144.25,86.5,,0.0,0.0,58.08645069562601,0.0,,0
2025-12-03,discovery,down,0,2025-12-03 07:05:00,2025-12-03 07:20:00,4,20,41.5,0.7446656149222293,,0.4797687861271676,65.25,False,0,R,pre_ib,55.72971165633066,144.25,86.5,25539.5,41.5,65.25,55.72971165633066,0.7446656149222293,,0
2025-12-03,balance,,0,2025-12-03 07:20:00,2025-12-03 07:25:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,51.99221020492841,144.25,86.5,,0.0,0.0,51.99221020492841,0.0,,0
2025-12-03,discovery,down,0,2025-12-03 07:25:00,2025-12-03 07:25:00,1,5,16.5,0.3317044584657649,0.11438474870017332,0.1907514450867052,0.0,False,0,R,post_ib,49.74307573771414,144.25,86.5,25539.5,16.5,0.0,49.74307573771414,0.3317044584657649,0.11438474870017332,0
2025-12-04,balance,,0,2025-12-04 06:30:00,2025-12-04 07:25:00,12,60,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,50.827545895248285,193.25,162.75,,0.0,0.0,50.827545895248285,0.0,,0
2025-12-05,balance,,0,2025-12-05 06:30:00,2025-12-05 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,37.69834239319524,207.25,117.25,,0.0,0.0,37.69834239319524,0.0,,0
2025-12-05,discovery,up,0,2025-12-05 06:30:00,2025-12-05 07:25:00,12,60,231.5,5.373833927266197,,1.9744136460554371,117.25,True,35,A,pre_ib,43.079113186843465,207.25,117.25,25636.25,231.5,117.25,43.079113186843465,5.373833927266197,,0
2025-12-05,discovery,up,0,2025-12-05 06:30:00,2025-12-05 07:25:00,12,60,231.5,5.373833927266197,1.1170084439083232,1.9744136460554371,117.25,True,35,R,post_ib,43.079113186843465,207.25,117.25,25636.25,231.5,117.25,43.079113186843465,5.373833927266197,1.1170084439083232,0
2025-12-08,balance,,0,2025-12-08 06:30:00,2025-12-08 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,28.818256359067107,204.0,92.75,,0.0,0.0,28.818256359067107,0.0,,0
2025-12-08,discovery,up,0,2025-12-08 06:30:00,2025-12-08 06:35:00,2,10,47.0,1.6131008099986643,,0.5067385444743935,58.0,False,0,R,pre_ib,29.136430723160395,204.0,92.75,25813.75,47.0,58.0,29.136430723160395,1.6131008099986643,,0
2025-12-08,balance,,0,2025-12-08 06:35:00,2025-12-08 06:45:00,3,15,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,36.73641213763299,204.0,92.75,,0.0,0.0,36.73641213763299,0.0,,0
2025-12-08,discovery,down,0,2025-12-08 06:45:00,2025-12-08 06:50:00,2,10,47.0,1.0567294519778654,,0.5067385444743935,59.25,False,0,R,pre_ib,44.47685253025812,204.0,92.75,25769.0,47.0,59.25,44.47685253025812,1.0567294519778654,,0
2025-12-08,balance,,0,2025-12-08 06:50:00,2025-12-08 06:55:00,2,10,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,43.2314820242065,204.0,92.75,,0.0,0.0,43.2314820242065,0.0,,0
2025-12-08,discovery,down,0,2025-12-08 06:55:00,2025-12-08 07:25:00,7,35,112.25,2.8688258901791013,,1.210242587601078,48.75,True,10,A,pre_ib,39.12750522235151,204.0,92.75,25769.0,112.25,48.75,39.12750522235151,2.8688258901791013,,0
2025-12-08,discovery,down,0,2025-12-08 06:55:00,2025-12-08 07:25:00,7,35,112.25,2.8688258901791013,0.5502450980392157,1.210242587601078,48.75,True,10,R,post_ib,39.12750522235151,204.0,92.75,25769.0,112.25,48.75,39.12750522235151,2.8688258901791013,0.5502450980392157,0
2025-12-09,balance,,0,2025-12-09 06:30:00,2025-12-09 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,31.45911050703446,110.0,93.25,,0.0,0.0,31.45911050703446,0.0,,0
2025-12-09,discovery,down,0,2025-12-09 06:30:00,2025-12-09 06:35:00,2,10,34.0,0.95941668938053,,0.3646112600536193,86.75,False,0,R,pre_ib,35.43819945633101,110.0,93.25,25594.0,34.0,86.75,35.43819945633101,0.95941668938053,,0
2025-12-09,balance,,0,2025-12-09 06:35:00,2025-12-09 07:25:00,11,55,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,37.52952477558371,110.0,93.25,,0.0,0.0,37.52952477558371,0.0,,0
2025-12-10,balance,,0,2025-12-10 06:30:00,2025-12-10 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,25.71655638693327,106.0,96.25,,0.0,0.0,25.71655638693327,0.0,,0
2025-12-10,discovery,down,0,2025-12-10 06:30:00,2025-12-10 07:25:00,12,60,82.25,2.2517757490921206,,0.8545454545454545,106.0,True,35,A,pre_ib,36.52672786495807,106.0,96.25,25649.25,82.25,106.0,36.52672786495807,2.2517757490921206,,0
2025-12-10,discovery,down,0,2025-12-10 06:30:00,2025-12-10 07:25:00,12,60,82.25,2.2517757490921206,0.7759433962264151,0.8545454545454545,106.0,True,35,R,post_ib,36.52672786495807,106.0,96.25,25649.25,82.25,106.0,36.52672786495807,2.2517757490921206,0.7759433962264151,0
2025-12-11,balance,,0,2025-12-11 06:30:00,2025-12-11 06:45:00,4,20,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,42.47017985150268,259.5,94.0,,0.0,0.0,42.47017985150268,0.0,,0
2025-12-11,discovery,down,0,2025-12-11 06:45:00,2025-12-11 07:10:00,6,30,150.75,2.45346297081234,,1.6037234042553192,177.0,False,0,R,pre_ib,61.44376409727789,259.5,94.0,25541.0,150.75,177.0,61.44376409727789,2.45346297081234,,0
2025-12-11,balance,,0,2025-12-11 07:10:00,2025-12-11 07:25:00,4,20,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,60.87754324927508,259.5,94.0,,0.0,0.0,60.87754324927508,0.0,,0
2025-12-12,balance,,0,2025-12-12 06:30:00,2025-12-12 07:05:00,8,40,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,46.825398424384126,305.5,98.5,,0.0,0.0,46.825398424384126,0.0,,0
2025-12-12,discovery,down,0,2025-12-12 07:05:00,2025-12-12 07:25:00,5,25,135.75,2.293862769700373,,1.3781725888324874,74.0,False,0,A*,pre_ib,59.17965180529602,305.5,98.5,25450.75,135.75,74.0,59.17965180529602,2.293862769700373,,0
2025-12-12,discovery,down,0,2025-12-12 07:05:00,2025-12-12 07:25:00,5,25,135.75,2.293862769700373,0.44435351882160395,1.3781725888324874,74.0,False,0,R,post_ib,59.17965180529602,305.5,98.5,25450.75,135.75,74.0,59.17965180529602,2.293862769700373,0.44435351882160395,0
2025-12-15,balance,,0,2025-12-15 06:30:00,2025-12-15 07:15:00,10,50,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,47.63269305982493,375.5,124.25,,0.0,0.0,47.63269305982493,0.0,,0
2025-12-15,discovery,down,0,2025-12-15 07:15:00,2025-12-15 07:25:00,3,15,96.75,1.6917445295077786,,0.778672032193159,95.25,False,0,A*,pre_ib,57.18948594924665,375.5,124.25,25131.25,96.75,95.25,57.18948594924665,1.6917445295077786,,0
2025-12-15,discovery,down,0,2025-12-15 07:15:00,2025-12-15 07:25:00,3,15,96.75,1.6917445295077786,0.2576564580559254,0.778672032193159,95.25,False,0,R,post_ib,57.18948594924665,375.5,124.25,25131.25,96.75,95.25,57.18948594924665,1.6917445295077786,0.2576564580559254,0
2025-12-16,balance,,0,2025-12-16 06:30:00,2025-12-16 06:30:00,1,5,0.0,0.0,,0.0,0.0,False,0,B,pre_ib,49.6047523787724,228.0,140.5,,0.0,0.0,49.6047523787724,0.0,,0
2025-12-16,discovery,down,0,2025-12-16 06:30:00,2025-12-16 06:35:00,2,10,84.5,1.573724510309913,,0.6014234875444839,140.5,False,0,R,pre_ib,53.69427714089517,228.0,140.5,25050.5,84.5,140.5,53.69427714089517,1.573724510309913,,0
