session_date,state_type,direction,failure_count_at_start,start_time,end_time,duration_bars,duration_minutes,max_extension_points,max_extension_atr,max_extension_ib,max_extension_or,max_retracement_points,acceptance_achieved,time_in_acceptance_min,terminal_outcome,phase,avg_atr_during_episode,ib_range,or_range,reference_boundary,max_extension,max_retracement,atr_at_start,extension_atr,extension_ib,failure_count
2025-01-02,balance,,0,2025-01-02 07:30:00,2025-01-02 09:25:00,24,120,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,60.30982989128506,277.5,206.5,,0.0,0.0,60.30982989128506,0.0,0.0,0
2025-01-02,discovery,down,0,2025-01-02 09:25:00,2025-01-02 12:10:00,34,170,183.25,3.3522814797064275,0.6603603603603604,0.887409200968523,195.75,True,140,R,post_ib,54.66426405698125,277.5,206.5,21166.5,183.25,195.75,54.66426405698125,3.3522814797064275,0.6603603603603604,0
2025-01-02,balance,,0,2025-01-02 12:10:00,2025-01-02 12:15:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,47.07954620901734,277.5,206.5,,0.0,0.0,47.07954620901734,0.0,0.0,0
2025-01-02,discovery,down,0,2025-01-02 12:15:00,2025-01-02 12:55:00,9,45,46.5,1.1716179471861032,0.16756756756756758,0.22518159806295399,68.25,True,15,R,post_ib,39.68870578645532,277.5,206.5,21166.5,46.5,68.25,39.68870578645532,1.1716179471861032,0.16756756756756758,0
2025-01-03,balance,,0,2025-01-03 07:30:00,2025-01-03 08:30:00,13,65,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,48.84281685292352,180.0,154.75,,0.0,0.0,48.84281685292352,0.0,0.0,0
2025-01-03,discovery,up,0,2025-01-03 08:30:00,2025-01-03 12:55:00,54,270,118.5,5.593234656995875,0.6583333333333333,0.7657512116316639,84.5,True,245,A,post_ib,21.186309401802625,180.0,154.75,21440.75,118.5,84.5,21.186309401802625,5.593234656995875,0.6583333333333333,0
2025-01-06,balance,,0,2025-01-06 07:30:00,2025-01-06 08:25:00,12,60,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,29.64935091954744,163.0,105.0,,0.0,0.0,29.64935091954744,0.0,0.0,0
2025-01-06,discovery,up,0,2025-01-06 08:25:00,2025-01-06 08:30:00,2,10,5.5,0.20452990012483652,0.03374233128834356,0.05238095238095238,22.5,False,0,R,post_ib,26.890933778596818,163.0,105.0,21886.75,5.5,22.5,26.890933778596818,0.20452990012483652,0.03374233128834356,0
2025-01-06,balance,,0,2025-01-06 08:30:00,2025-01-06 10:45:00,28,140,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,25.1834121419837,163.0,105.0,,0.0,0.0,25.1834121419837,0.0,0.0,0
2025-01-06,discovery,down,0,2025-01-06 10:45:00,2025-01-06 10:50:00,2,10,16.0,0.5174152718094847,0.09815950920245399,0.1523809523809524,41.0,False,0,R,post_ib,30.92293728409952,163.0,105.0,21723.75,16.0,41.0,30.92293728409952,0.5174152718094847,0.09815950920245399,0
2025-01-06,balance,,0,2025-01-06 10:50:00,2025-01-06 10:55:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,32.36334982727961,163.0,105.0,,0.0,0.0,32.36334982727961,0.0,0.0,0
2025-01-06,discovery,down,0,2025-01-06 10:55:00,2025-01-06 12:20:00,18,90,77.25,2.715445928088027,0.47392638036809814,0.7357142857142858,84.0,True,60,R,post_ib,28.44836614161288,163.0,105.0,21723.75,77.25,84.0,28.44836614161288,2.715445928088027,0.47392638036809814,0
2025-01-06,balance,,0,2025-01-06 12:20:00,2025-01-06 12:35:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,25.9844229020729,163.0,105.0,,0.0,0.0,25.9844229020729,0.0,0.0,0
2025-01-06,discovery,down,0,2025-01-06 12:35:00,2025-01-06 12:50:00,4,20,52.5,1.7984056142006783,0.3220858895705521,0.5,72.75,False,0,R,post_ib,29.192524525861323,163.0,105.0,21723.75,52.5,72.75,29.192524525861323,1.7984056142006783,0.3220858895705521,0
2025-01-06,balance,,0,2025-01-06 12:50:00,2025-01-06 12:55:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,37.72935677712317,163.0,105.0,,0.0,0.0,37.72935677712317,0.0,0.0,0
2025-01-07,balance,,0,2025-01-07 07:30:00,2025-01-07 07:30:00,1,5,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,67.484975955838,281.5,111.25,,0.0,0.0,67.484975955838,0.0,0.0,0
2025-01-07,discovery,down,0,2025-01-07 07:30:00,2025-01-07 07:55:00,6,30,125.5,1.8706092288165792,0.44582593250444047,1.1280898876404495,152.25,False,0,R,post_ib,67.09044201572566,281.5,111.25,21524.75,125.5,152.25,67.09044201572566,1.8706092288165792,0.44582593250444047,0
2025-01-07,balance,,0,2025-01-07 07:55:00,2025-01-07 08:10:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,59.680521007852235,281.5,111.25,,0.0,0.0,59.680521007852235,0.0,0.0,0
2025-01-07,discovery,down,0,2025-01-07 08:10:00,2025-01-07 08:20:00,3,15,31.75,0.6051039235204935,0.1127886323268206,0.2853932584269663,53.25,False,0,R,post_ib,52.47032578350932,281.5,111.25,21524.75,31.75,53.25,52.47032578350932,0.6051039235204935,0.1127886323268206,0
2025-01-07,balance,,0,2025-01-07 08:20:00,2025-01-07 08:30:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,49.1343418347793,281.5,111.25,,0.0,0.0,49.1343418347793,0.0,0.0,0
2025-01-07,discovery,down,0,2025-01-07 08:30:00,2025-01-07 08:35:00,2,10,49.5,0.9526953947436765,0.17584369449378331,0.4449438202247191,70.25,False,0,R,post_ib,51.95784536495846,281.5,111.25,21524.75,49.5,70.25,51.95784536495846,0.9526953947436765,0.17584369449378331,0
2025-01-07,balance,,0,2025-01-07 08:35:00,2025-01-07 08:40:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,54.26627629196676,281.5,111.25,,0.0,0.0,54.26627629196676,0.0,0.0,0
2025-01-07,discovery,down,0,2025-01-07 08:40:00,2025-01-07 12:55:00,52,260,245.25,7.681068804183448,0.8712255772646537,2.204494382022472,130.75,True,235,A,post_ib,31.92915025919649,281.5,111.25,21524.75,245.25,130.75,31.92915025919649,7.681068804183448,0.8712255772646537,0
2025-01-08,balance,,0,2025-01-08 07:30:00,2025-01-08 08:40:00,15,75,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,47.38055350455786,174.75,95.0,,0.0,0.0,47.38055350455786,0.0,0.0,0
2025-01-08,discovery,up,0,2025-01-08 08:40:00,2025-01-08 08:45:00,2,10,12.75,0.3325066154423703,0.07296137339055794,0.13421052631578947,26.0,False,0,R,post_ib,38.34510174492999,174.75,95.0,21406.0,12.75,26.0,38.34510174492999,0.3325066154423703,0.07296137339055794,0
2025-01-08,balance,,0,2025-01-08 08:45:00,2025-01-08 09:25:00,9,45,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,37.09092858310946,174.75,95.0,,0.0,0.0,37.09092858310946,0.0,0.0,0
2025-01-08,discovery,down,0,2025-01-08 09:25:00,2025-01-08 09:40:00,4,20,65.25,1.3950319730973544,0.37339055793991416,0.6868421052631579,81.25,False,0,R,post_ib,46.773121518589335,174.75,95.0,21231.25,65.25,81.25,46.773121518589335,1.3950319730973544,0.37339055793991416,0
2025-01-08,balance,,0,2025-01-08 09:40:00,2025-01-08 09:45:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,44.21321733843627,174.75,95.0,,0.0,0.0,44.21321733843627,0.0,0.0,0
2025-01-08,discovery,down,0,2025-01-08 09:45:00,2025-01-08 09:50:00,2,10,9.0,0.21304006965405745,0.05150214592274678,0.09473684210526316,43.5,False,0,R,post_ib,42.24557387074902,174.75,95.0,21231.25,9.0,43.5,42.24557387074902,0.21304006965405745,0.05150214592274678,0
2025-01-08,balance,,0,2025-01-08 09:50:00,2025-01-08 11:25:00,20,100,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,42.71193661329924,174.75,95.0,,0.0,0.0,42.71193661329924,0.0,0.0,0
2025-01-08,discovery,up,0,2025-01-08 11:25:00,2025-01-08 11:30:00,2,10,25.5,0.4872981521894321,0.1459227467811159,0.26842105263157895,79.5,False,0,R,post_ib,52.32935911090247,174.75,95.0,21406.0,25.5,79.5,52.32935911090247,0.4872981521894321,0.1459227467811159,0
2025-01-08,balance,,0,2025-01-08 11:30:00,2025-01-08 12:55:00,18,90,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,37.01619176219863,174.75,95.0,,0.0,0.0,37.01619176219863,0.0,0.0,0
2025-01-10,balance,,0,2025-01-10 07:30:00,2025-01-10 12:55:00,66,330,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,41.5431098347175,322.5,129.5,,0.0,0.0,41.5431098347175,0.0,0.0,0
2025-01-13,balance,,0,2025-01-13 07:30:00,2025-01-13 07:45:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,54.72206758220534,154.25,84.5,,0.0,0.0,54.72206758220534,0.0,0.0,0
2025-01-13,discovery,up,0,2025-01-13 07:45:00,2025-01-13 07:50:00,2,10,24.25,0.4538586689503155,0.15721231766612642,0.2869822485207101,63.75,False,0,R,post_ib,53.430730002547726,154.25,84.5,20855.75,24.25,63.75,53.430730002547726,0.4538586689503155,0.15721231766612642,0
2025-01-13,balance,,0,2025-01-13 07:50:00,2025-01-13 09:30:00,21,105,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,41.303786082631284,154.25,84.5,,0.0,0.0,41.303786082631284,0.0,0.0,0
2025-01-13,discovery,up,0,2025-01-13 09:30:00,2025-01-13 09:35:00,2,10,9.75,0.28315990735006513,0.06320907617504051,0.11538461538461539,35.5,False,0,R,post_ib,34.43284076211489,154.25,84.5,20855.75,9.75,35.5,34.43284076211489,0.28315990735006513,0.06320907617504051,0
2025-01-13,balance,,0,2025-01-13 09:35:00,2025-01-13 09:55:00,5,25,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,33.53232666772008,154.25,84.5,,0.0,0.0,33.53232666772008,0.0,0.0,0
2025-01-13,discovery,up,0,2025-01-13 09:55:00,2025-01-13 11:10:00,16,80,58.0,1.8195262367939762,0.3760129659643436,0.6863905325443787,65.75,True,50,R,post_ib,31.876429604113095,154.25,84.5,20855.75,58.0,65.75,31.876429604113095,1.8195262367939762,0.3760129659643436,0
2025-01-13,balance,,0,2025-01-13 11:10:00,2025-01-13 11:20:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,32.09710585307648,154.25,84.5,,0.0,0.0,32.09710585307648,0.0,0.0,0
2025-01-13,discovery,up,0,2025-01-13 11:20:00,2025-01-13 12:55:00,20,100,109.0,3.6300940186053037,0.706645056726094,1.2899408284023668,57.5,True,75,A,post_ib,30.02677050273156,154.25,84.5,20855.75,109.0,57.5,30.02677050273156,3.6300940186053037,0.706645056726094,0
2025-01-14,balance,,0,2025-01-14 07:30:00,2025-01-14 07:35:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,52.01655072171958,163.5,111.25,,0.0,0.0,52.01655072171958,0.0,0.0,0
2025-01-14,discovery,down,0,2025-01-14 07:35:00,2025-01-14 07:40:00,2,10,17.75,0.3260575619590622,0.10856269113149847,0.15955056179775282,72.5,False,0,R,post_ib,54.438240577375666,163.5,111.25,20965.75,17.75,72.5,54.438240577375666,0.3260575619590622,0.10856269113149847,0
2025-01-14,balance,,0,2025-01-14 07:40:00,2025-01-14 07:55:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,55.23548581875844,163.5,111.25,,0.0,0.0,55.23548581875844,0.0,0.0,0
2025-01-14,discovery,down,0,2025-01-14 07:55:00,2025-01-14 10:40:00,34,170,174.25,4.553166893120581,1.0657492354740061,1.5662921348314607,195.25,True,140,R,post_ib,38.270066547148936,163.5,111.25,20965.75,174.25,195.25,38.270066547148936,4.553166893120581,1.0657492354740061,0
2025-01-14,balance,,0,2025-01-14 10:40:00,2025-01-14 11:50:00,15,75,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,24.763816509720286,163.5,111.25,,0.0,0.0,24.763816509720286,0.0,0.0,0
2025-01-14,discovery,down,0,2025-01-14 11:50:00,2025-01-14 12:55:00,14,70,192.5,4.676117422782663,1.1773700305810397,1.7303370786516854,153.5,True,45,A,post_ib,41.166630902405174,163.5,111.25,20965.75,192.5,153.5,41.166630902405174,4.676117422782663,1.1773700305810397,0
2025-01-15,balance,,0,2025-01-15 07:30:00,2025-01-15 11:25:00,48,240,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,28.992447184839634,222.0,121.0,,0.0,0.0,28.992447184839634,0.0,0.0,0
2025-01-15,discovery,up,0,2025-01-15 11:25:00,2025-01-15 12:50:00,18,90,44.25,2.6225148651276204,0.19932432432432431,0.365702479338843,55.5,True,60,R,post_ib,16.873116941454075,222.0,121.0,21408.5,44.25,55.5,16.873116941454075,2.6225148651276204,0.19932432432432431,0
2025-01-15,balance,,0,2025-01-15 12:50:00,2025-01-15 12:55:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,20.300316627697647,222.0,121.0,,0.0,0.0,20.300316627697647,0.0,0.0,0
2025-01-16,balance,,0,2025-01-16 07:30:00,2025-01-16 10:30:00,37,185,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,34.85067609383156,162.0,93.5,,0.0,0.0,34.85067609383156,0.0,0.0,0
2025-01-16,discovery,down,0,2025-01-16 10:30:00,2025-01-16 11:10:00,9,45,73.75,2.456566180214437,0.45524691358024694,0.7887700534759359,84.75,True,15,R,post_ib,30.02158077156393,162.0,93.5,21336.0,73.75,84.75,30.02158077156393,2.456566180214437,0.45524691358024694,0
2025-01-16,balance,,0,2025-01-16 11:10:00,2025-01-16 11:20:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,29.360775155781738,162.0,93.5,,0.0,0.0,29.360775155781738,0.0,0.0,0
2025-01-16,discovery,down,0,2025-01-16 11:20:00,2025-01-16 11:25:00,2,10,28.5,0.9121624609889104,0.17592592592592593,0.3048128342245989,47.5,False,0,R,post_ib,31.24443420868477,162.0,93.5,21336.0,28.5,47.5,31.24443420868477,0.9121624609889104,0.17592592592592593,0
2025-01-16,balance,,0,2025-01-16 11:25:00,2025-01-16 12:20:00,12,60,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,25.361671617839846,162.0,93.5,,0.0,0.0,25.361671617839846,0.0,0.0,0
2025-01-16,discovery,down,0,2025-01-16 12:20:00,2025-01-16 12:40:00,5,25,23.5,0.929592998177374,0.14506172839506173,0.25133689839572193,33.25,False,0,R,post_ib,25.27988059944058,162.0,93.5,21336.0,23.5,33.25,25.27988059944058,0.929592998177374,0.14506172839506173,0
2025-01-16,balance,,0,2025-01-16 12:40:00,2025-01-16 12:45:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,25.56066037627584,162.0,93.5,,0.0,0.0,25.56066037627584,0.0,0.0,0
2025-01-16,discovery,down,0,2025-01-16 12:45:00,2025-01-16 12:55:00,3,15,91.75,3.079570620551821,0.566358024691358,0.9812834224598931,50.75,False,0,A*,post_ib,29.79311446462609,162.0,93.5,21336.0,91.75,50.75,29.79311446462609,3.079570620551821,0.566358024691358,0
2025-01-17,balance,,0,2025-01-17 07:30:00,2025-01-17 10:10:00,33,165,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,27.350220748613086,172.5,161.25,,0.0,0.0,27.350220748613086,0.0,0.0,0
2025-01-17,discovery,up,0,2025-01-17 10:10:00,2025-01-17 10:25:00,4,20,19.0,1.1073302287987823,0.11014492753623188,0.11782945736434108,21.75,False,0,R,post_ib,17.158386455873202,172.5,161.25,21653.5,19.0,21.75,17.158386455873202,1.1073302287987823,0.11014492753623188,0
2025-01-17,balance,,0,2025-01-17 10:25:00,2025-01-17 10:35:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,16.54364454904845,172.5,161.25,,0.0,0.0,16.54364454904845,0.0,0.0,0
2025-01-17,discovery,up,0,2025-01-17 10:35:00,2025-01-17 10:40:00,2,10,3.5,0.20088248200895872,0.020289855072463767,0.021705426356589147,29.0,False,0,R,post_ib,17.423122041293333,172.5,161.25,21653.5,3.5,29.0,17.423122041293333,0.20088248200895872,0.020289855072463767,0
2025-01-17,balance,,0,2025-01-17 10:40:00,2025-01-17 12:55:00,28,140,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,19.46081677994862,172.5,161.25,,0.0,0.0,19.46081677994862,0.0,0.0,0
2025-01-20,balance,,0,2025-01-20 07:30:00,2025-01-20 07:40:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,27.70585763306249,103.25,66.75,,0.0,0.0,27.70585763306249,0.0,0.0,0
2025-01-20,discovery,down,0,2025-01-20 07:40:00,2025-01-20 07:50:00,3,15,35.75,1.1692527838363953,0.34624697336561744,0.5355805243445693,46.5,False,0,R,post_ib,30.575082218493332,103.25,66.75,21676.75,35.75,46.5,30.575082218493332,1.1692527838363953,0.34624697336561744,0
2025-01-20,balance,,0,2025-01-20 07:50:00,2025-01-20 09:20:00,19,95,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,21.59817872204859,103.25,66.75,,0.0,0.0,21.59817872204859,0.0,0.0,0
2025-01-20,discovery,down,0,2025-01-20 09:20:00,2025-01-20 09:30:00,3,15,53.75,1.7731509138447459,0.5205811138014528,0.8052434456928839,68.5,False,0,R,post_ib,30.313268645280274,103.25,66.75,21676.75,53.75,68.5,30.313268645280274,1.7731509138447459,0.5205811138014528,0
2025-01-20,balance,,0,2025-01-20 09:30:00,2025-01-20 09:55:00,6,30,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,33.50394523466574,103.25,66.75,,0.0,0.0,33.50394523466574,0.0,0.0,0
2025-01-21,balance,,0,2025-01-21 07:25:00,2025-01-21 09:45:00,17,85,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,32.81074509080274,193.0,129.0,,0.0,0.0,32.81074509080274,0.0,0.0,0
2025-01-21,discovery,up,0,2025-01-21 09:45:00,2025-01-21 11:35:00,23,115,53.5,3.0924597351246472,0.2772020725388601,0.41472868217054265,63.25,True,85,R,post_ib,17.300144410075426,193.0,129.0,21718.5,53.5,63.25,17.300144410075426,3.0924597351246472,0.2772020725388601,0
2025-01-21,balance,,0,2025-01-21 11:35:00,2025-01-21 11:55:00,5,25,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,18.49860095476696,193.0,129.0,,0.0,0.0,18.49860095476696,0.0,0.0,0
2025-01-21,discovery,up,0,2025-01-21 11:55:00,2025-01-21 12:45:00,11,55,37.0,2.366655090934765,0.19170984455958548,0.2868217054263566,49.0,True,25,R,post_ib,15.633879284617684,193.0,129.0,21718.5,37.0,49.0,15.633879284617684,2.366655090934765,0.19170984455958548,0
2025-01-21,balance,,0,2025-01-21 12:45:00,2025-01-21 12:50:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,19.453794712915077,193.0,129.0,,0.0,0.0,19.453794712915077,0.0,0.0,0
2025-01-21,discovery,up,0,2025-01-21 12:50:00,2025-01-21 12:55:00,2,10,15.0,0.6996909679924308,0.07772020725388601,0.11627906976744186,30.75,False,0,R,post_ib,21.438035770332064,193.0,129.0,21718.5,15.0,30.75,21.438035770332064,0.6996909679924308,0.07772020725388601,0
2025-01-22,balance,,0,2025-01-22 07:30:00,2025-01-22 07:40:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,27.302890761050975,134.5,79.5,,0.0,0.0,27.302890761050975,0.0,0.0,0
2025-01-22,discovery,up,0,2025-01-22 07:40:00,2025-01-22 07:45:00,2,10,5.75,0.23042157616125028,0.04275092936802974,0.07232704402515723,20.0,False,0,R,post_ib,24.954260342252493,134.5,79.5,22037.0,5.75,20.0,24.954260342252493,0.23042157616125028,0.04275092936802974,0
2025-01-22,balance,,0,2025-01-22 07:45:00,2025-01-22 08:25:00,9,45,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,25.23556489836783,134.5,79.5,,0.0,0.0,25.23556489836783,0.0,0.0,0
2025-01-22,discovery,up,0,2025-01-22 08:25:00,2025-01-22 10:15:00,23,115,57.0,3.4451566552127186,0.42379182156133827,0.7169811320754716,70.75,True,85,R,post_ib,16.544966079773396,134.5,79.5,22037.0,57.0,70.75,16.544966079773396,3.4451566552127186,0.42379182156133827,0
2025-01-22,balance,,0,2025-01-22 10:15:00,2025-01-22 10:40:00,6,30,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,16.797989735620934,134.5,79.5,,0.0,0.0,16.797989735620934,0.0,0.0,0
2025-01-22,discovery,up,0,2025-01-22 10:40:00,2025-01-22 10:55:00,4,20,14.25,0.9033045777317318,0.10594795539033457,0.1792452830188679,29.5,False,0,R,post_ib,15.775409924062226,134.5,79.5,22037.0,14.25,29.5,15.775409924062226,0.9033045777317318,0.10594795539033457,0
2025-01-22,balance,,0,2025-01-22 10:55:00,2025-01-22 11:55:00,13,65,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,14.64698019287299,134.5,79.5,,0.0,0.0,14.64698019287299,0.0,0.0,0
2025-01-22,discovery,up,0,2025-01-22 11:55:00,2025-01-22 12:00:00,2,10,5.0,0.3918203073225712,0.03717472118959108,0.06289308176100629,13.75,False,0,R,post_ib,12.76095165706581,134.5,79.5,22037.0,5.0,13.75,12.76095165706581,0.3918203073225712,0.03717472118959108,0
2025-01-22,balance,,0,2025-01-22 12:00:00,2025-01-22 12:55:00,12,60,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,14.815492900679578,134.5,79.5,,0.0,0.0,14.815492900679578,0.0,0.0,0
2025-01-23,balance,,0,2025-01-23 07:30:00,2025-01-23 07:30:00,1,5,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,26.557644740440345,52.25,49.75,,0.0,0.0,26.557644740440345,0.0,0.0,0
2025-01-23,discovery,up,0,2025-01-23 07:30:00,2025-01-23 09:30:00,25,125,56.75,2.363507657215669,1.0861244019138756,1.1407035175879396,69.75,True,95,R,post_ib,24.01092284458869,52.25,49.75,21918.25,56.75,69.75,24.01092284458869,2.363507657215669,1.0861244019138756,0
2025-01-23,balance,,0,2025-01-23 09:30:00,2025-01-23 09:45:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,17.69529565239089,52.25,49.75,,0.0,0.0,17.69529565239089,0.0,0.0,0
2025-01-23,discovery,up,0,2025-01-23 09:45:00,2025-01-23 12:55:00,39,195,125.75,8.155290155713576,2.4066985645933014,2.527638190954774,60.5,True,170,A,post_ib,15.41943911240238,52.25,49.75,21918.25,125.75,60.5,15.41943911240238,8.155290155713576,2.4066985645933014,0
2025-01-24,balance,,0,2025-01-24 07:30:00,2025-01-24 07:55:00,6,30,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,26.074527047319847,90.5,52.75,,0.0,0.0,26.074527047319847,0.0,0.0,0
2025-01-24,discovery,down,0,2025-01-24 07:55:00,2025-01-24 08:05:00,3,15,17.5,0.7340856138703323,0.19337016574585636,0.33175355450236965,33.0,False,0,R,post_ib,23.839181247176942,90.5,52.75,21987.5,17.5,33.0,23.839181247176942,0.7340856138703323,0.19337016574585636,0
2025-01-24,balance,,0,2025-01-24 08:05:00,2025-01-24 08:55:00,11,55,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,19.046281153698757,90.5,52.75,,0.0,0.0,19.046281153698757,0.0,0.0,0
2025-01-24,discovery,down,0,2025-01-24 08:55:00,2025-01-24 09:10:00,4,20,15.5,0.7538592008272607,0.1712707182320442,0.2938388625592417,26.0,False,0,R,post_ib,20.560868638322386,90.5,52.75,21987.5,15.5,26.0,20.560868638322386,0.7538592008272607,0.1712707182320442,0
2025-01-24,balance,,0,2025-01-24 09:10:00,2025-01-24 09:25:00,4,20,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,19.966164742821064,90.5,52.75,,0.0,0.0,19.966164742821064,0.0,0.0,0
2025-01-24,discovery,down,0,2025-01-24 09:25:00,2025-01-24 12:55:00,43,215,144.25,6.942803004288597,1.5939226519337018,2.734597156398104,76.25,True,190,A,post_ib,20.776910984064536,90.5,52.75,21987.5,144.25,76.25,20.776910984064536,6.942803004288597,1.5939226519337018,0
2025-01-27,balance,,0,2025-01-27 07:30:00,2025-01-27 07:30:00,1,5,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,65.52302640310123,262.25,194.75,,0.0,0.0,65.52302640310123,0.0,0.0,0
2025-01-27,discovery,up,0,2025-01-27 07:30:00,2025-01-27 07:45:00,4,20,47.5,0.7955383731249367,0.1811248808388942,0.24390243902439024,70.5,False,0,R,post_ib,59.7079934854887,262.25,194.75,21370.5,47.5,70.5,59.7079934854887,0.7955383731249367,0.1811248808388942,0
2025-01-27,balance,,0,2025-01-27 07:45:00,2025-01-27 07:50:00,2,10,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,55.22621056654904,262.25,194.75,,0.0,0.0,55.22621056654904,0.0,0.0,0
2025-01-27,discovery,up,0,2025-01-27 07:50:00,2025-01-27 07:55:00,2,10,11.25,0.19997878108437794,0.042897998093422304,0.057766367137355584,72.75,False,0,R,post_ib,56.255968453239234,262.25,194.75,21370.5,11.25,72.75,56.255968453239234,0.19997878108437794,0.042897998093422304,0
2025-01-27,balance,,0,2025-01-27 07:55:00,2025-01-27 12:55:00,61,305,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,44.20498246611697,262.25,194.75,,0.0,0.0,44.20498246611697,0.0,0.0,0
2025-01-28,balance,,0,2025-01-28 07:30:00,2025-01-28 09:00:00,19,95,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,42.403416385227324,320.5,147.25,,0.0,0.0,42.403416385227324,0.0,0.0,0
2025-01-28,discovery,up,0,2025-01-28 09:00:00,2025-01-28 12:55:00,48,240,144.75,6.633717368412386,0.4516380655226209,0.9830220713073005,70.75,True,215,A,post_ib,21.820344757111997,320.5,147.25,21481.25,144.75,70.75,21.820344757111997,6.633717368412386,0.4516380655226209,0
2025-01-29,balance,,0,2025-01-29 07:30:00,2025-01-29 07:40:00,3,15,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,39.8582149413153,125.75,107.75,,0.0,0.0,39.8582149413153,0.0,0.0,0
2025-01-29,discovery,down,0,2025-01-29 07:40:00,2025-01-29 07:45:00,2,10,23.75,0.5633050068600689,0.18886679920477137,0.22041763341067286,50.75,False,0,R,post_ib,42.16188336827575,125.75,107.75,21480.5,23.75,50.75,42.16188336827575,0.5633050068600689,0.18886679920477137,0
2025-01-29,balance,,0,2025-01-29 07:45:00,2025-01-29 08:35:00,11,55,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,35.28412662097193,125.75,107.75,,0.0,0.0,35.28412662097193,0.0,0.0,0
2025-01-29,discovery,down,0,2025-01-29 08:35:00,2025-01-29 08:40:00,2,10,14.25,0.42975185699565716,0.11332007952286283,0.13225058004640372,36.5,False,0,R,post_ib,33.15866998137021,125.75,107.75,21480.5,14.25,36.5,33.15866998137021,0.42975185699565716,0.11332007952286283,0
2025-01-29,balance,,0,2025-01-29 08:40:00,2025-01-29 10:00:00,17,85,0.0,0.0,0.0,0.0,0.0,False,0,B,post_ib,27.888564289925828,125.75,107.75,,0.0,0.0,27.888564289925828,0.0,0.0,0
